,id,device_id,timestamp,battery_state,battery_level,timezone,country_code,memory_active,memory_inactive,memory_free,memory_user,charger,health,voltage,temperature,usage,up_time,sleep_time,network_status,network_type,mobile_network_type,mobile_data_status,mobile_data_activity,wifi_status,wifi_signal_strength,wifi_link_speed,screen_on,screen_brightness,roaming_enabled,bluetooth_enabled,location_enabled,power_saver_enabled,nfc_enabled,developer_mode,free,total,free_external,total_system
3921,29090626,108232,2019-10-24 16:08:38,Discharging,22.0,America/Detroit,Unknown,810788,815796,2845272,71244,unplugged,Good,3.44,33.2,0.9,9709,351,WIFI,WIFI,lte,disconnected,none,enabled,-81,78,1,250,0,0,0,0,0,0,1368,23917,196,4033
3922,29090629,108232,2019-10-24 16:08:57,Discharging,21.0,America/Detroit,Unknown,810824,814696,2845272,72444,unplugged,Good,3.45,33.3,0.72,9725,351,WIFI,WIFI,lte,disconnected,none,enabled,-77,78,1,250,0,0,0,0,0,0,1368,23917,196,4033
3923,29090631,108232,2019-10-24 16:10:28,Discharging,20.0,America/Detroit,Unknown,790408,802184,2845272,75932,unplugged,Good,3.47,33.2,0.75,9816,351,WIFI,WIFI,lte,disconnected,none,enabled,-76,78,1,250,0,0,0,0,0,0,1362,23917,196,4033
3924,29090634,108232,2019-10-24 16:11:59,Discharging,19.0,America/Detroit,Unknown,787008,810196,2845272,73080,unplugged,Good,3.47,33.5,0.84,9906,351,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,1,250,0,0,0,0,0,0,1362,23917,196,4033
3925,29090636,108232,2019-10-24 16:19:55,Discharging,18.0,America/Detroit,Unknown,756908,650316,2845272,489240,unplugged,Good,3.72,32.3,0.9,10384,603,WIFI,WIFI,lte,disconnected,none,enabled,-75,26,0,250,0,0,0,0,0,0,1348,23917,196,4033
3926,29090638,108232,2019-10-24 16:23:42,Charging,19.0,America/Detroit,Unknown,801832,913048,2845272,97568,ac,Good,3.82,32.5,0.49,10609,660,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,1,250,0,0,0,0,0,0,1328,23917,196,4033
3927,29090640,108232,2019-10-24 16:27:20,Charging,20.0,America/Detroit,Unknown,615364,859248,2845272,488052,ac,Good,3.91,32.7,0.65,10828,660,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,0,250,0,0,0,0,0,0,1336,23917,196,4033
3928,29090641,108232,2019-10-24 16:29:04,Charging,21.0,America/Detroit,Unknown,630600,961536,2845272,352544,ac,Good,3.92,32.0,0.3,10932,660,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,0,250,0,0,0,0,0,0,1336,23917,196,4033
3929,29090643,108232,2019-10-24 16:30:49,Charging,22.0,America/Detroit,Unknown,643608,967848,2845272,333044,ac,Good,3.92,31.4,0.83,11037,660,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,0,250,0,0,0,0,0,0,1336,23917,196,4033
3930,29090644,108232,2019-10-24 16:32:44,Charging,23.0,America/Detroit,Unknown,635956,987680,2845272,319928,ac,Good,3.94,30.8,0.49,11151,660,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,0,250,0,0,0,0,0,0,1336,23917,196,4033
3931,29090646,108232,2019-10-24 16:34:27,Charging,24.0,America/Detroit,Unknown,655788,1042528,2845272,241144,ac,Good,3.95,30.4,0.77,11256,691,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,0,250,0,0,0,0,0,0,1336,23917,196,4033
3932,29090648,108232,2019-10-24 16:36:05,Charging,25.0,America/Detroit,Unknown,643196,1059420,2845272,240456,ac,Good,3.95,30.0,0.88,11353,748,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,0,250,0,0,0,0,0,0,1336,23917,196,4033
3933,29090650,108232,2019-10-24 16:37:17,Charging,24.0,America/Detroit,Unknown,851968,856460,2845272,73552,ac,Good,3.74,30.6,0.72,11425,753,WIFI,WIFI,lte,disconnected,none,enabled,-72,65,1,250,0,0,0,0,0,0,1325,23917,196,4033
3934,29090651,108232,2019-10-24 16:40:02,Charging,23.0,America/Detroit,Unknown,848076,801960,2845272,79720,ac,Good,3.69,31.8,0.76,11590,753,WIFI,WIFI,lte,disconnected,none,enabled,-72,78,1,250,0,0,0,0,0,0,1270,23917,196,4033
3935,29095937,108232,2019-10-24 16:40:12,Charging,23.0,America/Detroit,Unknown,837272,832556,2845272,71564,ac,Good,3.62,31.9,0.68,11600,753,WIFI,WIFI,lte,disconnected,none,enabled,-72,78,1,250,0,0,0,0,0,0,1261,23917,196,4033
3936,29095939,108232,2019-10-24 16:41:25,Charging,22.0,America/Detroit,Unknown,802468,839192,2845272,68200,ac,Good,3.63,32.6,0.62,11672,753,WIFI,WIFI,lte,disconnected,none,enabled,-71,104,1,250,0,0,0,0,0,0,1280,23917,196,4033
3937,29095943,108232,2019-10-24 16:45:22,Charging,21.0,America/Detroit,Unknown,743332,822432,2845272,108384,ac,Good,3.66,34.7,0.5,11909,753,WIFI,WIFI,lte,disconnected,none,enabled,-73,72,1,250,0,0,0,0,0,0,1295,23917,196,4033
3938,29095947,108232,2019-10-24 16:48:59,Charging,20.0,America/Detroit,Unknown,811484,769756,2845272,77580,ac,Good,3.69,35.4,0.89,12128,753,WIFI,WIFI,lte,disconnected,none,enabled,-70,78,1,250,0,0,0,0,0,0,1216,23917,196,4033
3939,29095948,108232,2019-10-24 16:54:58,Charging,21.0,America/Detroit,Unknown,571320,707780,2845272,473520,ac,Good,3.92,35.9,1.09,12487,796,WIFI,WIFI,lte,disconnected,none,enabled,-83,65,0,250,0,0,0,0,0,0,1284,23917,196,4033
3940,29095950,108232,2019-10-24 16:56:33,Charging,22.0,America/Detroit,Unknown,601564,770832,2845272,344424,ac,Good,3.93,35.3,0.78,12582,834,WIFI,WIFI,lte,disconnected,none,enabled,-83,52,0,250,0,0,0,0,0,0,1283,23917,196,4033
3941,29095951,108232,2019-10-24 16:58:19,Charging,23.0,America/Detroit,Unknown,624108,802236,2845272,295688,ac,Good,3.94,35.4,0.81,12687,862,WIFI,WIFI,lte,disconnected,none,enabled,-74,65,0,250,0,0,0,0,0,0,1283,23917,196,4033
3942,29095952,108232,2019-10-24 16:59:39,Charging,24.0,America/Detroit,Unknown,635132,802924,2845272,279956,ac,Good,3.91,35.1,0.6,12767,887,WIFI,WIFI,lte,disconnected,none,enabled,-77,52,1,250,0,0,0,0,0,0,1283,23917,196,4033
3943,29095954,108232,2019-10-24 17:01:21,Charging,25.0,America/Detroit,Unknown,635984,810108,2845272,270636,ac,Good,3.92,34.4,0.78,12869,913,WIFI,WIFI,lte,disconnected,none,enabled,-74,52,1,250,0,0,0,0,0,0,1283,23917,196,4033
3944,29095955,108232,2019-10-24 17:02:12,Charging,24.0,America/Detroit,Unknown,667084,666440,2845272,86756,ac,Good,3.84,34.6,0.79,12920,913,WIFI,WIFI,lte,disconnected,none,enabled,-74,58,1,250,0,0,0,0,0,0,1283,23917,196,4033
3945,29095958,108232,2019-10-24 17:04:37,Charging,23.0,America/Detroit,Unknown,620508,621172,2845272,72044,ac,Good,3.75,34.5,0.65,13065,913,WIFI,WIFI,lte,disconnected,none,enabled,-83,58,1,250,0,0,0,0,0,0,1283,23917,196,4033
3946,29095959,108232,2019-10-24 17:04:57,Charging,24.0,America/Detroit,Unknown,407856,420604,2845272,163884,ac,Good,3.86,34.5,0.88,13085,913,WIFI,WIFI,lte,disconnected,none,enabled,-74,39,1,250,0,0,0,0,0,0,1283,23917,196,4033
3947,29095960,108232,2019-10-24 18:13:55,Charging,33.0,America/Detroit,Unknown,690384,1123692,2845272,77240,ac,Good,3.9,33.3,-0.03,17225,1386,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,0,250,0,0,0,0,0,0,1276,23917,196,4033
3948,29095962,108232,2019-10-24 18:14:15,Charging,34.0,America/Detroit,Unknown,702324,1118408,2845272,71980,ac,Good,3.93,33.1,0.65,17243,1388,WIFI,WIFI,lte,disconnected,none,enabled,-81,78,1,250,0,0,0,0,0,0,1276,23917,196,4033
3949,29095964,108232,2019-10-24 18:18:13,Charging,35.0,America/Detroit,Unknown,784684,1019864,2845272,96992,ac,Good,3.89,34.0,0.62,17481,1388,WIFI,WIFI,lte,disconnected,none,enabled,-82,52,1,250,0,0,0,0,0,0,1275,23917,196,4033
3950,29095966,108232,2019-10-24 18:21:06,Charging,36.0,America/Detroit,Unknown,668304,1006228,2845272,315384,ac,Good,3.95,33.8,0.48,17654,1422,WIFI,WIFI,lte,disconnected,none,enabled,-82,39,0,250,0,0,0,0,0,0,1275,23917,196,4033
3951,29095968,108232,2019-10-24 18:22:57,Charging,37.0,America/Detroit,Unknown,697900,1132580,2845272,141668,ac,Good,3.96,33.3,1.06,17765,1487,WIFI,WIFI,lte,disconnected,none,enabled,-82,39,0,250,0,0,0,0,0,0,1275,23917,196,4033
3952,29095969,108232,2019-10-24 18:24:50,Charging,38.0,America/Detroit,Unknown,708036,1157212,2845272,106816,ac,Good,3.98,33.1,0.86,17879,1548,WIFI,WIFI,lte,disconnected,none,enabled,-82,39,0,250,0,0,0,0,0,0,1275,23917,196,4033
3953,29095971,108232,2019-10-24 18:27:45,Charging,37.0,America/Detroit,Unknown,645040,649000,2845272,72884,ac,Good,3.72,34.0,0.74,18053,1548,WIFI,WIFI,lte,disconnected,none,enabled,-82,72,1,250,0,0,0,0,0,0,1269,23917,196,4033
3954,29095973,108232,2019-10-24 18:30:10,Charging,36.0,America/Detroit,Unknown,650260,646900,2845272,68812,ac,Good,3.78,34.6,0.63,18198,1548,WIFI,WIFI,lte,disconnected,none,enabled,-73,52,1,255,0,0,0,0,0,0,1269,23917,196,4033
3955,29101770,108232,2019-10-24 18:30:20,Charging,36.0,America/Detroit,Unknown,658156,639460,2845272,69152,ac,Good,3.77,34.6,0.86,18208,1548,WIFI,WIFI,lte,disconnected,none,enabled,-76,65,1,255,0,0,0,0,0,0,1269,23917,196,4033
3956,29101771,108232,2019-10-24 18:42:33,Charging,35.0,America/Detroit,Unknown,626768,630792,2845272,70412,ac,Good,3.79,36.3,0.65,18941,1548,WIFI,WIFI,lte,disconnected,none,enabled,-77,65,1,255,0,0,0,0,0,0,1266,23917,196,4033
3957,29101773,108232,2019-10-24 18:54:54,Discharging,34.0,America/Detroit,Unknown,611396,681576,2845272,69748,unplugged,Good,3.63,36.2,0.77,19682,1548,WIFI,WIFI,lte,disconnected,none,enabled,-73,78,1,255,0,0,0,0,0,0,1266,23917,196,4033
3958,29101774,108232,2019-10-24 18:55:54,Discharging,33.0,America/Detroit,Unknown,637840,639452,2845272,70380,unplugged,Good,3.63,36.0,0.6,19742,1548,WIFI,WIFI,lte,disconnected,none,enabled,-79,104,1,255,0,0,0,0,0,0,1265,23917,196,4033
3959,29101775,108232,2019-10-24 18:57:25,Discharging,32.0,America/Detroit,Unknown,644228,644284,2845272,68288,unplugged,Good,3.6,35.9,0.85,19833,1548,WIFI,WIFI,lte,disconnected,none,enabled,-77,78,1,255,0,0,0,0,0,0,1265,23917,196,4033
3960,29101776,108232,2019-10-24 18:58:26,Discharging,31.0,America/Detroit,Unknown,642252,642424,2845272,73116,unplugged,Good,3.64,35.9,0.78,19894,1548,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,1,255,0,0,0,0,0,0,1265,23917,196,4033
3961,29101777,108232,2019-10-24 19:04:01,Discharging,30.0,America/Detroit,Unknown,706376,812636,2845272,284084,unplugged,Good,3.57,31.0,0.84,20229,1710,WIFI,WIFI,lte,disconnected,none,enabled,-73,117,1,255,0,0,0,0,0,0,1247,23917,196,4033
3962,29101778,108232,2019-10-24 19:05:02,Discharging,29.0,America/Detroit,Unknown,688324,549972,2845272,604592,unplugged,Good,3.58,31.0,0.72,20290,1710,WIFI,WIFI,lte,disconnected,none,enabled,-73,78,1,255,0,0,0,0,0,0,1255,23917,196,4033
3963,29101779,108232,2019-10-24 19:06:03,Discharging,28.0,America/Detroit,Unknown,685184,798672,2845272,349880,unplugged,Good,3.58,31.3,0.63,20350,1710,WIFI,WIFI,lte,disconnected,none,enabled,-72,104,1,255,0,0,0,0,0,0,1252,23917,196,4033
3964,29101781,108232,2019-10-24 19:07:34,Discharging,27.0,America/Detroit,Unknown,702720,801828,2845272,321636,unplugged,Good,3.63,31.7,0.85,20442,1710,WIFI,WIFI,lte,disconnected,none,enabled,-77,52,1,255,0,0,0,0,0,0,1245,23917,196,4033
3965,29101782,108232,2019-10-24 19:09:35,Discharging,26.0,America/Detroit,Unknown,723664,845252,2845272,276188,unplugged,Good,3.62,32.1,0.57,20562,1710,WIFI,WIFI,lte,disconnected,none,enabled,-76,104,1,255,0,0,0,0,0,0,1239,23917,196,4033
3966,29101783,108232,2019-10-24 19:11:06,Discharging,25.0,America/Detroit,Unknown,745068,967892,2845272,137268,unplugged,Good,3.61,32.5,0.76,20654,1710,WIFI,WIFI,lte,disconnected,none,enabled,-73,78,1,255,0,0,0,0,0,0,1234,23917,196,4033
3967,29101786,108232,2019-10-24 19:13:07,Discharging,24.0,America/Detroit,Unknown,706196,986444,2845272,165244,unplugged,Good,3.56,32.8,0.79,20774,1710,WIFI,WIFI,lte,disconnected,none,enabled,-78,104,1,255,0,0,0,0,0,0,1230,23917,196,4033
3968,29101787,108232,2019-10-24 19:15:08,Discharging,23.0,America/Detroit,Unknown,737404,991332,2845272,122972,unplugged,Good,3.58,33.0,0.67,20896,1710,WIFI,WIFI,lte,disconnected,none,enabled,-77,78,1,255,0,0,0,0,0,0,1265,23917,196,4033
3969,29101790,108232,2019-10-24 19:16:09,Discharging,22.0,America/Detroit,Unknown,575872,814068,2845272,529816,unplugged,Good,3.7,32.7,0.75,20958,1710,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,0,255,0,0,0,0,0,0,1260,23917,196,4033
3970,29101791,108232,2019-10-24 19:19:01,Discharging,21.0,America/Detroit,Unknown,680168,681024,2845272,66284,unplugged,Good,3.61,33.2,0.86,21129,1774,WIFI,WIFI,lte,disconnected,none,enabled,-69,72,1,255,0,0,0,0,0,0,1265,23917,196,4033
3971,29101792,108232,2019-10-24 19:20:32,Discharging,20.0,America/Detroit,Unknown,579004,636052,2845272,72596,unplugged,Good,3.55,33.4,0.75,21221,1774,WIFI,WIFI,lte,disconnected,none,enabled,-71,65,1,255,0,0,0,0,0,0,1264,23917,196,4033
3972,29101794,108232,2019-10-24 19:25:33,Charging,19.0,America/Detroit,Unknown,373736,394924,2845272,93916,ac,Good,3.71,34.1,0.89,21522,1774,WIFI,WIFI,lte,disconnected,none,enabled,-80,72,1,255,0,0,0,0,0,0,1273,23917,196,4033
3973,29101796,108232,2019-10-24 20:22:05,Charging,20.0,America/Detroit,Unknown,873772,981932,2845272,72280,ac,Good,3.77,33.7,0.77,24914,1774,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,255,0,0,0,0,0,0,2140,23917,196,4033
3974,29101797,108232,2019-10-24 20:35:05,Charging,21.0,America/Detroit,Unknown,817780,963748,2845272,259524,ac,Good,3.88,33.8,0.68,25693,1774,WIFI,WIFI,lte,disconnected,none,enabled,-77,52,0,255,0,0,0,0,0,0,2139,23917,196,4033
3975,29110606,108232,2019-10-24 20:35:15,Charging,21.0,America/Detroit,Unknown,826956,959104,2845272,253644,ac,Good,3.86,33.8,0.74,25703,1774,WIFI,WIFI,lte,disconnected,none,enabled,-77,52,0,255,0,0,0,0,0,0,2139,23917,196,4033
3976,29110607,108232,2019-10-24 20:37:51,Charging,22.0,America/Detroit,Unknown,867676,1034980,2845272,82112,ac,Good,3.79,33.9,0.84,25858,1774,WIFI,WIFI,lte,disconnected,none,enabled,-79,72,1,255,0,0,0,0,0,0,2139,23917,196,4033
3977,29110608,108232,2019-10-24 20:43:52,Charging,23.0,America/Detroit,Unknown,920832,899196,2845272,271540,ac,Good,3.86,34.7,0.95,26221,1774,WIFI,WIFI,lte,disconnected,none,enabled,-77,104,1,255,0,0,0,0,0,0,2082,23917,196,4033
3978,29110609,108232,2019-10-24 21:16:03,Charging,21.0,America/Detroit,Unknown,868672,959292,2845272,178396,ac,Good,3.73,35.7,0.91,28152,1774,WIFI,WIFI,lte,disconnected,none,enabled,-70,144,1,255,0,0,0,0,0,0,1868,23917,196,4033
3979,29110610,108232,2019-10-24 21:07:27,Charging,22.0,America/Detroit,Unknown,960556,988516,2845272,99956,ac,Good,3.74,35.6,0.92,27636,1774,WIFI,WIFI,lte,disconnected,none,enabled,-72,104,1,255,0,0,0,0,0,0,1974,23917,196,4033
3980,29110611,108232,2019-10-24 21:25:51,Charging,20.0,America/Detroit,Unknown,916520,1003644,2845272,82900,ac,Good,3.71,36.6,0.91,28740,1774,WIFI,WIFI,lte,disconnected,none,enabled,-78,52,1,255,0,0,0,0,0,0,1856,23917,196,4033
3981,29110612,108232,2019-10-24 21:29:58,Charging,21.0,America/Detroit,Unknown,737112,833060,2845272,487604,ac,Good,3.86,36.5,0.74,28985,1783,WIFI,WIFI,lte,disconnected,none,enabled,-78,58,0,255,0,0,0,0,0,0,1784,23917,196,4033
3982,29110613,108232,2019-10-24 21:31:53,Charging,22.0,America/Detroit,Unknown,754192,860220,2845272,431576,ac,Good,3.88,36.1,0.76,29102,1854,WIFI,WIFI,lte,disconnected,none,enabled,-78,58,0,255,0,0,0,0,0,0,1784,23917,196,4033
3983,29110614,108232,2019-10-24 21:34:09,Charging,23.0,America/Detroit,Unknown,804472,804056,2845272,72676,ac,Good,3.8,35.4,0.96,29238,1903,WIFI,WIFI,lte,disconnected,none,enabled,-77,78,1,255,0,0,0,0,0,0,1781,23917,196,4033
3984,29110615,108232,2019-10-24 21:42:39,Charging,24.0,America/Detroit,Unknown,680188,733716,2845272,68600,ac,Good,3.8,35.1,0.81,29747,1911,WIFI,WIFI,lte,disconnected,none,enabled,-78,104,1,255,0,0,0,0,0,0,1781,23917,196,4033
3985,29110616,108232,2019-10-24 21:53:13,Charging,25.0,America/Detroit,Unknown,437380,439196,2845272,45384,ac,Good,3.81,35.3,1.0,30387,1912,WIFI,WIFI,lte,disconnected,none,enabled,-78,52,1,255,0,0,0,0,0,0,1781,23917,196,4033
3986,29110617,108232,2019-10-24 21:54:18,Charging,24.0,America/Detroit,Unknown,454812,461576,2845272,20976,ac,Good,3.77,35.3,1.0,30453,1912,WIFI,WIFI,lte,disconnected,none,enabled,-82,52,1,255,0,0,0,0,0,0,1781,23917,196,4033
3987,29114556,108232,2019-10-24 23:05:35,Discharging,25.0,America/Detroit,Unknown,828916,928908,2845272,73368,unplugged,Good,3.67,32.2,0.59,34723,2064,WIFI,WIFI,evdo_a,disconnected,none,enabled,-84,39,1,255,0,0,0,0,0,0,1815,23917,196,4033
3988,29114558,108232,2019-10-24 23:03:34,Discharging,26.0,America/Detroit,Unknown,801224,932840,2845272,88848,unplugged,Good,3.65,32.1,0.62,34602,2064,WIFI,WIFI,lte,disconnected,none,enabled,-91,1,1,255,0,0,0,0,0,0,1815,23917,196,4033
3989,29114560,108232,2019-10-24 23:02:03,Discharging,27.0,America/Detroit,Unknown,753996,998968,2845272,118728,unplugged,Good,3.55,32.2,0.91,34512,2064,WIFI,WIFI,lte,disconnected,none,enabled,-86,19,1,255,0,0,0,0,0,0,1811,23917,196,4033
3990,29114562,108232,2019-10-24 22:58:10,Charging,28.0,America/Detroit,Unknown,588532,670300,2845272,791488,ac,Good,3.91,34.0,0.96,34279,1949,WIFI,WIFI,lte,disconnected,none,enabled,-79,52,0,255,0,0,0,0,0,0,1821,23917,196,4033
3991,29114565,108232,2019-10-24 22:48:40,Charging,27.0,America/Detroit,Unknown,803980,823996,2845272,73932,ac,Good,3.78,34.8,0.9,33709,1931,WIFI,WIFI,lte,disconnected,none,enabled,-81,78,1,255,0,0,0,0,0,0,1918,23917,196,4033
3992,29114567,108232,2019-10-24 22:37:28,Charging,26.0,America/Detroit,Unknown,782956,869448,2845272,338240,ac,Good,3.79,34.9,0.94,33036,1931,WIFI,WIFI,lte,disconnected,none,enabled,-75,144,1,255,0,0,0,0,0,0,2178,23917,196,4033
3993,29114569,108232,2019-10-24 22:29:18,Discharging,25.0,America/Detroit,Unknown,721360,786068,2845272,410488,unplugged,Good,3.57,33.7,1.4,32546,1931,WIFI,WIFI,lte,disconnected,none,enabled,-73,117,1,255,0,0,0,0,0,0,1773,23917,196,4033
3994,29114572,108232,2019-10-24 22:27:47,Discharging,26.0,America/Detroit,Unknown,832316,871656,2845272,70192,unplugged,Good,3.54,33.8,0.89,32455,1931,WIFI,WIFI,lte,disconnected,none,enabled,-72,117,1,255,0,0,0,0,0,0,1768,23917,196,4033
3995,29114575,108232,2019-10-24 22:27:18,Discharging,27.0,America/Detroit,Unknown,772904,897804,2845272,72564,unplugged,Good,3.56,34.3,0.59,32426,1931,WIFI,WIFI,lte,disconnected,none,enabled,-77,117,0,255,0,0,0,0,0,0,1767,23917,196,4033
3996,29114577,108232,2019-10-24 23:06:05,Discharging,25.0,America/Detroit,Unknown,846360,902416,2845272,84928,unplugged,Good,3.49,32.1,0.8,34754,2064,WIFI,WIFI,18,disconnected,none,enabled,-88,6,1,255,0,0,0,0,0,0,1815,23917,196,4033
3997,29114580,108232,2019-10-24 23:07:36,Discharging,24.0,America/Detroit,Unknown,865248,866268,2845272,112132,unplugged,Good,3.6,32.0,0.53,34844,2064,WIFI,WIFI,evdo_a,disconnected,none,enabled,-87,13,1,255,0,0,0,0,0,0,1815,23917,196,4033
3998,29114582,108232,2019-10-24 23:09:07,Discharging,23.0,America/Detroit,Unknown,867844,884188,2845272,101192,unplugged,Good,3.62,31.8,0.73,34936,2064,WIFI,WIFI,evdo_a,disconnected,none,enabled,-86,26,1,255,0,0,0,0,0,0,1815,23917,196,4033
3999,29114583,108232,2019-10-24 23:12:41,Discharging,22.0,America/Detroit,Unknown,831716,851328,2845272,83316,unplugged,Good,3.62,30.7,0.68,35149,2123,WIFI,WIFI,lte,disconnected,none,enabled,-83,52,1,255,0,0,0,0,0,0,1814,23917,196,4033
4000,29114585,108232,2019-10-24 23:15:43,Discharging,21.0,America/Detroit,Unknown,824520,839636,2845272,118048,unplugged,Good,3.61,30.2,0.53,35330,2123,WIFI,WIFI,lte,disconnected,none,enabled,-86,39,1,255,0,0,0,0,0,0,1814,23917,196,4033
4001,29114586,108232,2019-10-24 23:18:45,Discharging,20.0,America/Detroit,Unknown,847444,845856,2845272,93832,unplugged,Good,3.6,29.4,0.52,35513,2123,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,255,0,0,0,0,0,0,1814,23917,196,4033
4002,29114588,108232,2019-10-24 23:20:16,Discharging,19.0,America/Detroit,Unknown,821260,842256,2845272,189448,unplugged,Good,3.64,29.9,0.55,35603,2123,WIFI,WIFI,lte,disconnected,none,enabled,-83,26,1,255,0,0,0,0,0,0,1814,23917,196,4033
4003,29114590,108232,2019-10-24 23:48:24,Charging,20.0,America/Detroit,Unknown,851680,897536,2845272,86176,usb,Good,3.84,27.5,0.84,37293,2123,WIFI,WIFI,lte,disconnected,none,enabled,-84,19,0,255,0,0,0,0,0,0,1814,23917,196,4033
4004,29114592,108232,2019-10-24 23:49:47,Charging,19.0,America/Detroit,Unknown,863148,860856,2845272,72456,usb,Good,3.74,27.9,0.61,37375,2123,WIFI,WIFI,lte,disconnected,none,enabled,-86,39,1,255,0,0,0,0,0,0,1814,23917,196,4033
4005,29114594,108232,2019-10-25 00:04:35,Charging,18.0,America/Detroit,Unknown,708560,872160,2845272,322312,usb,Good,3.71,28.9,0.82,38263,2123,WIFI,WIFI,lte,disconnected,none,enabled,-80,78,1,255,0,0,0,0,0,0,1822,23917,196,4033
4006,29114596,108232,2019-10-25 00:17:20,Charging,17.0,America/Detroit,Unknown,844556,898648,2845272,119512,usb,Good,3.63,29.9,0.74,39028,2123,WIFI,WIFI,lte,disconnected,none,enabled,-87,19,1,255,0,0,0,0,0,0,1821,23917,196,4033
4007,29118279,108232,2019-10-25 00:17:30,Charging,17.0,America/Detroit,Unknown,855160,899772,2845272,114316,usb,Good,3.61,29.9,0.8,39038,2123,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,1,255,0,0,0,0,0,0,1821,23917,196,4033
4008,29118280,108232,2019-10-25 00:17:41,Charging,17.0,America/Detroit,Unknown,856308,894356,2845272,117476,usb,Good,3.7,29.4,0.64,39049,2123,WIFI,WIFI,lte,disconnected,none,enabled,-88,26,1,255,0,0,0,0,0,0,1820,23917,196,4033
4009,29118281,108232,2019-10-25 00:38:27,Charging,18.0,America/Detroit,Unknown,768480,901528,2845272,305468,ac,Good,4.03,25.2,0.63,40295,2887,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,0,255,0,0,0,0,0,0,1821,23917,196,4033
4010,29118282,108232,2019-10-25 00:39:51,Charging,19.0,America/Detroit,Unknown,771064,901472,2845272,302908,ac,Good,4.05,25.3,0.69,40379,2962,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,0,255,0,0,0,0,0,0,1821,23917,196,4033
4011,29118283,108232,2019-10-25 00:40:37,Charging,20.0,America/Detroit,Unknown,765364,902412,2845272,307512,ac,Good,4.06,25.6,0.52,40424,2993,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,0,255,0,0,0,0,0,0,1821,23917,196,4033
4012,29118284,108232,2019-10-25 00:42:05,Charging,21.0,America/Detroit,Unknown,779088,897288,2845272,299992,ac,Good,4.06,25.7,0.88,40513,3070,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,0,255,0,0,0,0,0,0,1821,23917,196,4033
4013,29118285,108232,2019-10-25 00:43:02,Charging,22.0,America/Detroit,Unknown,775112,896900,2845272,302744,ac,Good,4.06,25.3,0.53,40570,3117,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,0,255,0,0,0,0,0,0,1821,23917,196,4033
4014,29118286,108232,2019-10-25 00:45:10,Charging,23.0,America/Detroit,Unknown,870476,865472,2845272,110824,ac,Good,3.95,26.6,0.57,40698,3146,WIFI,WIFI,lte,disconnected,none,enabled,-83,52,1,255,0,0,0,0,0,0,1806,23917,196,4033
4015,29118287,108232,2019-10-25 00:48:26,Charging,24.0,America/Detroit,Unknown,852780,851872,2845272,100932,ac,Good,3.89,28.0,0.7,40893,3146,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,255,0,0,0,0,0,0,1802,23917,196,4033
4016,29118288,108232,2019-10-25 00:54:37,Charging,25.0,America/Detroit,Unknown,799004,940172,2845272,130464,ac,Good,3.89,29.7,0.65,41266,3146,WIFI,WIFI,lte,disconnected,none,enabled,-83,39,1,255,0,0,0,0,0,0,1801,23917,196,4033
4017,29118289,108232,2019-10-25 00:58:56,Charging,26.0,America/Detroit,Unknown,842068,914160,2845272,132364,ac,Good,3.9,30.4,0.57,41524,3146,WIFI,WIFI,lte,disconnected,none,enabled,-85,19,1,255,0,0,0,0,0,0,1805,23917,196,4033
4018,29118290,108232,2019-10-25 01:01:44,Charging,27.0,America/Detroit,Unknown,654772,922060,2845272,362732,ac,Good,4.0,30.3,0.84,41692,3152,WIFI,WIFI,lte,disconnected,none,enabled,-83,26,0,255,0,0,0,0,0,0,1803,23917,196,4033
4019,29118291,108232,2019-10-25 01:03:14,Charging,28.0,America/Detroit,Unknown,657952,926684,2845272,357588,ac,Good,4.02,29.8,1.05,41782,3205,WIFI,WIFI,lte,disconnected,none,enabled,-83,26,0,255,0,0,0,0,0,0,1802,23917,196,4033
4020,29118292,108232,2019-10-25 01:09:07,Charging,29.0,America/Detroit,Unknown,822876,834432,2845272,139756,ac,Good,3.86,30.3,0.8,42135,3228,WIFI,WIFI,lte,disconnected,none,enabled,-84,19,1,255,0,0,0,0,0,0,1800,23917,196,4033
